Age,Income,LoanAmount,Credit_History,Loan_Status
26,165000,20000,0,2
25,84000,4500,0,2
25,84000,8500,0,4
24,33996,5000,1,4
23,30000,4800,0,4
22,38000,8500,0,2
21,28776,8000,0,2
21,60000,10000,0,2
23,80500,7200,0,3
25,58650,20000,1,4
23,42000,4400,0,4
25,72000,17000,0,3
22,23800,8800,1,2
23,32400,4500,0,3
24,60140,7000,0,4
21,36000,18500,1,2
23,50000,18225,1,3
26,130000,4550,0,4
21,35000,11000,0,3
23,70000,6000,0,4
25,33772,3600,1,3
21,65000,12000,0,3
25,55000,8500,0,3
22,43600,10000,1,2
22,50004,11000,0,3
25,48000,7000,0,2
24,40000,5000,0,2
25,23198,6000,0,2
22,48000,4000,0,3
23,84000,12500,0,4
23,63000,20000,0,3
22,57996,2500,0,4
24,75000,29800,0,3
20,188004,2000,0,2
25,39000,3000,0,2
24,85000,7750,0,4
26,125000,10200,0,2
24,54000,11000,0,2
23,55000,10200,0,2
24,141000,10000,0,2
22,35100,1000,0,3
24,20400,7550,1,3
22,37000,7500,0,3
25,67000,7000,0,2
21,57000,8000,0,2
22,51000,7500,0,3
23,140000,16400,0,2
25,60000,3000,0,4
25,69900,5050,0,3
25,48000,9000,0,2
25,70000,7000,0,2
26,81000,21000,1,2
22,24000,1500,1,4
22,90000,16000,0,3
25,42900,12000,0,3
23,65000,13600,0,3
24,62400,20000,1,2
23,45000,1775,0,2
24,45000,9200,0,4
23,130208,20000,0,3
22,23587,2000,1,2
22,69500,6000,0,3
24,42200,4450,0,4
25,41412,7600,0,4
25,45000,11100,0,2
21,19968,5000,1,2
24,42000,22250,0,2
21,12000,4200,1,4
22,60000,7500,0,4
26,80004,7500,1,4
24,42000,19200,0,4
24,105804,15000,0,2
22,40000,4750,0,3
23,45000,11200,0,4
24,52800,9000,0,4
22,68000,3500,0,4
26,58000,3000,0,2
23,39600,8250,0,3
22,40000,7000,0,3
24,72000,8000,0,3
24,72000,15000,0,2
23,90000,12000,0,3
24,51000,8500,0,4
26,136000,12000,0,3
22,50000,10000,0,4
23,52360,15000,0,2
23,60000,7000,0,2
25,50000,6000,0,2
25,36000,7000,0,4
22,47800,1500,0,4
25,61959,25000,1,4
25,49000,7750,0,2
24,64000,12000,1,4
21,59000,5000,1,3
21,24000,7000,0,3
26,64000,8000,1,2
26,90000,3200,0,4
22,54000,12000,0,4
25,60000,7000,0,4
26,170000,20000,0,4
24,33600,2500,0,3
26,110000,5000,0,3
22,22800,3000,0,4
24,60000,14000,0,4
23,40000,8000,0,2
22,34800,9600,1,4
22,30000,15000,1,4
25,150000,25000,0,2
21,30000,10000,1,3
23,86500,14000,0,3
23,62000,6400,0,3
23,32535,4000,0,2
26,122000,4800,0,2
23,40000,2000,0,4
23,160000,35000,0,3
22,62900,25000,1,2
26,67000,10000,0,3
22,38400,10000,0,4
23,58800,3000,1,3
22,100000,1200,0,4
26,32000,7500,0,3
23,84000,15000,0,4
23,85272,5000,0,2
23,28000,5000,0,3
24,60000,15000,0,3
24,33996,7000,1,4
22,52000,10000,1,4
23,13000,2800,1,2
22,39900,19000,1,2
22,48500,20000,1,2
24,27600,7000,0,2
25,168000,35000,0,4
23,44496,3500,0,4
25,47000,4000,0,2
21,26000,6000,0,2
26,51996,6500,1,3
23,29000,10000,1,4
22,107004,10000,0,4
25,60000,5000,0,3
23,58500,4000,0,3
22,32000,5400,1,2
23,114000,8000,0,3
21,40000,5000,0,2
24,86000,20000,1,3
24,30000,3000,0,3
24,40000,10000,0,4
25,38400,12000,0,3
26,37500,10000,0,2
23,75000,5000,0,4
25,32500,12500,0,2
24,65000,3300,0,2
25,150000,8200,0,2
21,60000,5000,0,2
23,35000,2100,0,2
24,60000,12500,0,3
26,88000,10000,0,4
23,45600,5000,0,4
25,122000,20000,0,4
25,50000,9175,0,4
23,71000,11300,0,3
24,16000,4200,1,2
23,39292,3250,1,3
24,24000,5500,0,2
23,65000,6000,0,3
26,85000,10000,0,2
23,34800,7000,1,3
21,36000,1000,0,2
24,40000,3825,0,3
22,42000,12000,0,3
25,40000,3500,0,3
21,18000,5800,1,2
25,85000,12000,0,2
25,84000,8000,1,4
25,21500,7500,1,3
23,58000,12800,0,4
23,28800,5000,0,4
22,30000,6600,0,4
23,78000,8000,1,3
22,137004,10000,0,4
25,42000,10000,1,2
22,165000,24000,0,2
25,45000,5000,0,4
24,38400,4000,0,3
26,40000,1800,0,2
24,70000,6000,0,2
24,72000,14000,1,4
22,83000,25000,0,2
23,42000,15000,1,2
26,60000,24000,1,2
22,90000,6400,0,3
25,47000,8500,0,4
23,29120,6400,0,4
25,79000,10000,0,3
22,69996,8000,0,3
23,95000,35000,0,2
24,37000,5500,0,3
23,70000,12000,0,2
25,123144,12000,0,2
25,82000,6000,0,3
25,115000,19000,0,4
21,52000,1500,0,2
26,42000,4500,0,3
23,95000,19800,1,4
23,70000,6725,0,2
22,70000,12000,0,4
22,85000,12000,0,3
24,70000,6000,0,2
22,107000,35000,1,3
22,45000,9000,0,4
25,38496,8000,0,3
26,120000,6000,0,2
22,45000,4000,0,3
23,66661,1500,0,2
23,200000,5000,0,2
26,32000,5000,0,2
22,34000,6500,1,4
25,36000,11200,0,2
25,32000,8575,1,2
26,59000,8500,0,4
22,78700,14000,0,3
22,38000,4500,0,3
26,50200,9000,0,3
26,86000,10000,0,4
24,84000,12000,0,2
23,48000,14125,0,3
23,63402,6000,0,2
25,100000,12000,0,2
22,69000,7800,0,4
23,120000,10000,0,2
21,30000,3000,0,3
25,60000,1200,0,3
26,44000,4600,1,3
23,42000,12000,0,3
25,45996,11500,0,3
24,37000,10000,0,3
24,20856,10000,0,3
26,36996,9600,0,2
22,89800,20000,0,3
26,64800,2000,0,3
24,60000,21000,0,3
23,120000,6000,0,3
25,21000,5175,0,4
26,60000,12500,0,3
24,130000,22800,0,2
23,115000,10000,0,2
23,45000,14500,1,4
22,75600,10000,0,4
21,35000,6500,0,4
22,41000,7000,1,2
26,75000,4000,0,2
24,50000,7200,0,2
23,20664,4550,0,3
25,61000,15000,0,2
26,77368,15000,0,3
26,74000,4475,0,2
23,72000,3000,1,4
24,54400,2500,1,2
25,19200,5000,1,2
25,35364,10000,0,4
23,26400,3800,0,2
26,35000,6000,0,3
22,55000,13500,0,4
23,51000,17500,1,2
26,59000,18000,1,2
25,154000,12225,0,4
23,24000,14075,1,4
24,200000,12000,0,2
24,25344,4000,1,3
21,192000,20000,0,2
25,175000,10000,0,3
24,40000,3600,0,4
23,140000,9000,0,2
23,58650,5000,1,4
23,60000,3600,0,3
23,61498,5000,0,3
21,30000,1000,0,2
24,133000,17400,0,3
23,52000,8000,0,4
23,90000,12000,0,4
21,15000,2200,0,4
23,48500,3850,0,2
21,26400,4750,0,3
26,80000,15000,0,2
26,60000,16000,0,3
21,68004,16000,0,3
22,23000,4850,0,3
23,36000,7000,0,3
23,90000,13000,0,2
22,24605,10000,0,4
24,75000,2000,0,4
26,140000,24250,0,4
23,28000,7500,0,4
23,24000,2800,1,3
25,83004,5000,0,3
24,75000,12000,0,3
22,48000,6500,0,2
25,19000,4000,1,4
22,18000,3600,1,2
22,42000,3200,1,3
24,127000,12000,0,3
25,34800,5600,1,4
21,14400,1825,1,2
21,68000,3000,0,4
24,28800,8000,0,3
25,100000,12000,0,4
21,24000,10000,1,2
25,50004,12000,0,3
23,116000,11000,0,2
26,48000,25000,1,3
23,80000,10000,0,2
22,27000,2800,1,3
26,22406,2500,1,2
23,57700,3500,0,2
22,30000,6400,1,4
23,30000,4000,1,2
22,24449,1800,0,4
23,62471,12000,0,4
22,69528,6000,0,3
22,36000,6000,0,4
25,48000,3000,1,4
25,60000,10000,0,3
25,64000,8000,1,4
25,34000,2000,1,4
21,24000,2000,0,4
22,24000,6000,0,4
22,32000,14000,1,3
25,22000,7500,0,3
23,45000,4800,0,3
24,95000,6500,0,4
22,50000,7500,0,2
22,42996,4800,0,4
23,19250,6250,1,2
23,44400,1500,0,4
26,53000,8000,0,3
25,68000,10000,0,2
23,70560,9600,0,4
24,37200,7200,0,4
25,39000,16000,1,2
23,49000,2400,0,3
23,90000,6000,0,4
24,98000,13200,1,3
24,102000,9800,0,4
22,26400,4400,0,3
24,70000,13000,0,2
26,53826,8500,1,2
23,120000,6000,0,3
22,49000,2400,0,3
25,19200,4000,1,3
24,96000,7000,0,3
25,31000,1800,0,2
24,100000,11000,0,2
23,40000,15000,1,3
23,70000,20000,0,2
23,100000,10000,0,4
23,78300,15000,0,3
26,45000,6000,0,3
24,85000,7500,0,4
26,45000,10000,0,3
22,36000,5000,1,4
25,109000,15000,0,2
22,36000,4000,0,2
26,31836,6400,0,4
22,54000,7000,1,2
23,73426,7500,0,2
24,66300,30000,1,3
25,49963,2100,1,3
22,60350,25000,1,4
22,60000,11200,0,4
25,50000,2600,0,3
24,60000,8500,0,4
24,95000,15000,0,3
22,60000,6125,0,2
24,75000,10000,0,2
22,75000,9000,0,3
22,37000,10000,0,2
24,54000,5500,0,3
25,102000,25000,1,2
22,61000,12000,0,4
23,44000,5500,0,4
25,105000,6500,0,3
22,72000,15000,0,4
24,30000,8000,0,2
24,29000,14400,1,4
23,21360,7500,1,4
26,36000,5400,0,4
25,75600,14500,0,3
26,108000,25000,1,2
25,49600,12000,0,3
26,52000,3300,0,2
23,43949,3000,0,2
26,40000,12000,0,2
24,60000,12000,0,3
26,50000,10000,0,2
23,38004,4500,0,3
23,70000,17000,0,4
22,48000,5000,0,2
23,24000,5500,0,4
23,60000,10000,0,3
22,34500,5000,1,2
24,120000,16000,0,2
24,80400,12000,0,2
25,27600,3500,1,4
23,50000,13750,1,3
22,35000,2400,0,4
23,126000,8000,0,2
21,20004,3000,0,4
22,160000,20000,0,3
22,46000,12000,0,4
26,40000,15000,0,4
25,40000,5600,0,2
23,75800,7000,0,4
22,43000,2400,0,3
25,55000,6000,0,2
26,60000,5000,0,2
25,30000,9000,0,2
22,52000,5000,0,2
22,100000,3000,0,4
25,90000,20000,0,3
24,46500,8000,1,2
25,145000,25000,0,3
25,60000,17000,0,2
21,200000,16000,0,2
25,79000,9000,0,4
24,120000,25000,0,4
24,47000,7000,0,4
26,50000,13000,0,4
22,37200,10000,1,3
23,47000,13850,0,2
24,72000,14000,0,2
23,45000,8650,0,3
25,61200,5650,0,2
25,34000,10000,0,3
23,22800,1775,0,2
23,28000,6000,0,4
24,45000,4000,1,3
24,44000,25000,1,3
21,40800,12000,1,2
26,75000,12000,0,4
23,33195,1800,0,3
26,90000,5525,0,4
25,24996,7500,0,2
23,21000,3825,0,4
23,74800,20000,1,3
23,168600,20000,0,4
24,43000,10000,1,4
25,28128,7500,1,3
24,64151,5000,0,4
24,44000,2000,1,3
22,105500,6000,0,4
23,90096,10150,0,3
25,306000,24250,0,4
23,49000,5000,1,3
23,91000,12000,0,4
26,53000,6800,0,3
25,49200,6000,0,4
23,38000,5400,0,4
22,54000,3200,1,2
23,75000,6000,0,3
26,120000,6000,0,4
23,100000,11000,0,3
23,106000,10000,0,3
24,57000,2400,0,4
24,33321,12250,0,4
21,28800,8000,0,2
24,50400,1500,0,2
23,74000,25000,1,2
25,54000,5100,0,4
25,59000,5000,0,2
24,40000,2000,0,4
23,75000,10200,0,3
25,40000,6500,0,3
26,53000,2500,0,2
22,24000,4750,0,3
22,24000,1000,0,3
23,80796,5000,0,2
23,30000,6000,0,3
25,49000,12000,1,4
22,46000,11000,0,2
25,46000,7000,0,2
26,32500,3000,0,3
24,73440,7000,0,4
26,120000,13000,0,2
25,66420,4000,0,2
22,75000,21000,0,4
21,20000,2500,0,4
24,35000,10000,0,2
22,50000,10000,0,3
24,57000,8000,0,4
22,30000,5000,0,4
24,52000,15000,0,4
26,89000,8000,0,3
22,48000,16500,1,3
22,77000,21000,0,3
25,70000,15000,0,2
24,98004,16000,1,4
23,55000,8000,0,2
23,35976,15000,1,3
24,62900,16800,1,4
24,72000,5000,0,4
24,47000,12000,0,3
24,50000,3000,0,3
25,27096,5000,1,3
23,72000,10000,0,3
22,57564,21000,0,3
24,24996,4000,0,2
23,54000,20000,1,2
25,38400,2200,0,3
25,72000,25000,0,2
22,67807,6400,0,3
23,12000,2100,1,2
24,115154,3000,0,2
23,59000,17000,0,4
23,60000,25000,1,2
22,48000,13000,1,2
22,39996,11000,0,2
24,7800,1000,0,4
22,54996,2500,0,4
24,16800,3900,1,2
26,53000,8000,0,3
23,40000,6000,0,3
22,54000,7000,0,2
21,65000,10000,0,3
24,80000,20000,0,3
26,60000,12000,0,2
24,24000,7000,1,4
22,91800,16800,1,4
24,121000,20000,0,4
24,50004,10000,0,2
24,145000,7000,0,2
21,8088,1200,0,2
23,35000,5000,1,2
26,55000,10000,1,2
26,83004,5450,0,3
25,51000,16750,0,3
22,84600,6000,0,4
26,88900,5000,0,4
25,109000,14000,0,2
23,96000,7300,0,4
26,60000,30000,0,3
26,70000,8000,0,3
22,35000,8000,0,4
25,72000,10000,0,4
21,31200,6000,1,4
24,65000,6400,0,3
26,51600,14000,1,2
23,70550,14000,1,2
26,63000,3500,0,4
22,72000,5000,0,3
24,75000,7000,0,3
21,102000,10000,0,3
25,86004,15000,0,4
25,42000,1925,0,2
23,58000,8000,0,4
25,82000,9200,0,3
22,30000,6300,0,3
26,117000,14400,0,4
26,92040,10000,0,3
24,28800,8875,1,4
21,33009,12000,0,4
25,54000,7000,1,3
25,30000,10000,0,3
22,28880,2000,0,4
23,34000,9500,1,4
22,34560,1200,1,2
25,74004,20000,1,3
25,57500,12275,0,3
25,120000,10000,0,2
25,36000,15000,1,3
24,74400,3500,0,3
24,95000,14000,0,4
23,70000,3500,0,2
23,36000,6500,1,4
22,30000,3600,0,4
22,18000,5400,1,4
21,12000,1600,0,2
25,52000,16000,1,4
25,48000,1400,0,3
25,89000,14000,0,2
24,150000,5000,0,2
24,101000,24250,0,3
22,63000,5000,0,4
25,80004,10000,0,4
23,46000,12800,1,2
23,42996,6000,0,3
24,50000,12500,0,3
22,91234,12000,0,2
22,69600,1350,0,3
22,20000,4000,0,3
26,14400,2000,1,3
22,82000,10750,0,3
24,93000,2100,1,2
23,75000,10000,0,2
25,56000,6000,0,2
24,52800,8000,0,4
24,44000,22800,1,3
25,62400,15000,0,3
25,57500,6000,1,3
22,71500,6400,0,4
22,41838,6600,1,3
22,50000,11000,0,3
23,36000,5500,0,3
25,78000,25000,0,4
21,44000,10000,0,3
23,64000,12000,0,4
23,100000,10000,0,4
23,58000,7200,1,2
26,54000,6600,0,3
22,42500,5000,0,4
23,67000,25000,1,3
24,40000,4000,0,2
24,24000,3500,1,4
22,40680,6000,1,4
23,64000,12000,1,4
25,122000,10000,0,4
22,59000,12000,1,4
26,126000,7500,0,2
25,65000,7000,0,3
25,77700,14000,0,2
21,36000,5000,0,4
25,75600,15000,0,3
22,183000,1000,0,2
22,35000,8000,0,3
25,57000,9600,1,3
23,120000,25000,0,2
22,54252,3500,0,4
23,11000,1400,0,4
23,105000,7200,0,2
26,85000,8000,0,4
24,85000,4400,0,3
22,27000,2925,0,3
22,30000,3000,0,2
25,47052,21250,1,2
24,47928,6000,0,3
25,105000,4800,0,2
23,38400,3600,0,3
22,24432,2000,0,3
26,46800,12725,0,3
24,40000,3000,1,2
22,60000,12000,0,3
25,38000,10000,0,2
24,59600,10000,0,4
24,95000,4000,0,4
23,62000,10000,0,2
22,18996,3200,1,2
22,50000,3600,0,3
26,32450,3250,0,2
23,38000,12000,1,4
22,48000,7500,0,2
21,27200,5000,0,3
26,12000,6100,1,4
25,117014,8400,0,3
22,12000,1000,1,2
23,85000,5000,0,3
22,31200,12000,1,2
22,69000,10000,1,3
23,40000,15000,1,3
25,36000,10000,0,3
26,54000,10000,0,3
23,43000,3000,0,3
24,35000,7000,0,4
23,115000,35000,0,4
23,55000,20000,1,3
23,24000,12250,1,3
25,96000,5000,0,4
26,84191,9000,0,3
23,54586,19000,1,4
23,20400,5500,0,2
24,138000,5000,1,4
23,39000,12000,1,2
25,69000,25000,0,4
25,30000,12000,1,4
22,70000,13750,0,3
22,29570,8000,1,3
26,90000,13000,0,3
25,54996,10000,0,4
23,60000,15000,0,3
24,55000,4000,0,3
23,48756,4800,0,4
26,72000,16000,0,4
24,72444,25000,0,3
26,20004,3600,0,4
23,70000,6000,0,3
23,59000,9000,0,4
24,62467,10625,0,2
25,24000,6000,0,4
23,180000,5000,0,2
26,39996,12000,0,3
25,30000,5000,0,4
23,39000,10000,1,4
23,170000,12000,0,2
22,42000,10000,0,4
24,84996,8000,0,4
26,130000,10000,0,3
23,78000,8100,0,2
25,60000,7000,0,3
22,33000,12500,0,4
24,29000,4000,1,3
24,76597,22000,0,4
22,54800,8000,0,2
24,55000,9600,0,3
24,65000,9000,0,3
22,43000,6000,0,4
22,31200,10000,1,2
25,107000,1000,0,4
22,35000,5700,0,2
23,48000,5000,0,3
25,53000,3000,0,4
24,52000,12000,0,3
21,12000,3250,1,2
22,36000,3250,0,2
24,99000,12000,0,4
25,20000,3500,0,3
25,33280,5500,0,2
22,72000,5000,0,2
22,45630,2500,1,4
22,42000,7000,0,3
21,18456,3500,1,3
22,150000,8200,0,3
26,52000,6000,0,4
23,72000,10000,0,3
26,80004,15000,0,3
23,74800,15000,1,2
26,56000,10000,1,4
22,68000,20000,0,3
22,75500,12000,0,2
22,37008,3600,0,3
26,63400,20000,0,3
23,36000,4000,1,3
25,63000,25000,0,4
24,55152,16000,0,4
21,87500,25000,0,3
24,49000,7000,1,4
24,54100,4500,0,2
24,24000,8500,1,2
21,55000,12000,0,2
22,48000,15000,1,4
24,50000,7000,0,3
22,50000,12800,0,3
22,50000,2000,0,4
22,54000,9975,1,4
21,55600,6000,0,3
23,46776,15000,0,3
22,50000,22000,0,4
22,30000,13000,1,3
24,85000,7000,0,4
22,51480,3000,0,2
22,43200,6000,0,4
23,26976,9000,1,2
26,155142,23000,0,2
26,42000,5000,0,2
25,45996,5000,1,2
23,19200,3000,1,2
26,59000,6000,1,2
25,29000,4000,1,4
24,62000,1600,0,4
23,17688,1700,0,3
24,43200,10000,0,4
22,71004,1800,0,4
22,46000,6200,1,3
24,36500,2500,0,3
21,45432,5000,0,4
23,65000,16500,0,4
23,30000,10625,1,4
24,76000,13500,0,4
22,57600,6500,0,3
23,45000,6575,0,3
23,138000,5000,1,2
22,69700,11200,0,2
25,49000,2500,0,3
22,57500,9100,0,3
22,68000,13000,0,4
26,50004,5000,0,2
26,110000,25000,0,2
22,50000,8000,0,4
22,42000,5000,0,3
21,35000,4000,0,2
22,25000,2050,0,3
22,37000,15000,1,4
26,135000,15000,0,2
22,32500,2500,0,2
26,44000,8475,0,4
25,76344,5000,0,3
22,50361,12000,0,4
23,24091,3500,0,2
26,95000,15000,0,3
25,59400,18500,0,3
23,33000,5500,1,2
26,47000,15000,1,3
25,63000,20000,0,2
21,45000,10000,0,2
23,130000,6000,0,4
21,140000,18000,0,4
23,95004,5000,0,4
22,75000,10000,0,4
26,51000,5000,1,2
24,35000,1800,0,3
22,34404,7500,1,2
24,30500,6800,1,4
21,104000,15000,0,4
22,25000,5000,0,3
26,42000,5000,0,2
23,60000,10000,0,2
22,32000,3200,0,4
22,91000,8000,0,4
25,90000,6000,0,3
22,58896,9500,0,4
22,105000,12800,0,3
25,60000,20000,1,4
26,80000,3000,0,3
22,31224,6400,0,4
24,39000,8000,1,2
22,46000,4000,0,2
23,90000,15000,0,4
22,39000,10750,0,4
25,39996,10000,0,4
26,145992,20000,0,2
25,40000,3000,0,3
25,44000,15000,1,3
22,61500,10000,0,2
26,35000,2500,0,2
25,90000,10000,0,4
26,87000,15000,0,4
22,15996,4000,1,2
22,48000,5000,0,2
25,36000,5300,0,3
25,57000,9500,0,3
24,54996,23600,1,4
24,21000,4000,0,4
24,75000,20000,0,2
26,50000,4800,0,2
24,40000,7000,0,2
23,29856,10300,1,2
24,85392,9600,0,3
21,37000,7200,0,2
24,29120,5000,0,4
25,32000,6000,1,2
22,91000,15000,0,3
26,95400,5000,0,2
21,28692,3000,0,2
25,90000,7750,0,3
22,69000,8650,0,4
25,70200,18000,0,3
24,92341,12000,0,4
24,73399,27000,1,2
23,60000,5000,0,3
24,62400,4000,0,4
24,40000,10500,0,2
26,37680,2000,1,2
26,35000,12000,1,3
23,78000,17000,0,2
24,47211,10000,0,3
23,57744,2500,0,4
23,69000,4800,0,2
26,95000,20000,0,4
24,91000,15000,0,2
21,30000,1500,0,3
24,97000,6400,0,3
22,68000,16000,0,3
24,70000,25000,1,2
22,45000,4750,0,4
23,42000,5750,0,2
25,75000,15000,0,2
25,51492,13800,0,4
24,70000,8950,0,2
25,49200,5600,0,3
22,78000,7750,0,4
23,84000,23000,0,2
23,24000,6000,0,3
26,75531,15000,0,2
25,30000,5200,1,2
22,100000,15000,0,3
24,38700,10000,0,3
23,80000,3000,0,3
24,35000,1500,0,3
23,24000,5550,0,4
24,79000,8000,0,4
22,87000,20000,0,4
23,39600,6000,0,2
24,53004,21000,0,3
22,38000,18500,1,2
26,64000,1000,0,2
23,27252,5800,0,3
24,51500,20000,1,4
25,59000,5000,1,3
24,22680,7000,1,2
24,94000,9600,0,2
25,48996,5000,1,2
22,59000,6400,0,4
23,100000,14000,0,4
21,31680,15000,1,2
20,65000,4800,0,4
23,78000,4600,0,3
23,60000,10000,0,3
21,21600,2000,1,4
26,87996,8000,0,3
26,58000,3500,0,3
26,117000,6000,0,3
23,46932,7000,0,3
23,52692,3500,0,4
22,40000,4000,0,4
24,51000,15000,0,2
22,12996,4750,1,2
25,125000,6500,0,3
26,76250,10000,0,3
26,127992,26000,0,2
24,39996,5000,1,2
23,51000,6000,0,2
25,40000,5925,0,3
26,65000,5000,0,2
22,40800,2000,0,2
22,40000,10000,0,3
25,59004,20000,1,4
24,72000,6000,0,2
26,45000,4000,0,2
22,166000,23450,0,2
25,80000,12000,0,3
24,73000,6500,0,2
22,55000,1275,0,4
25,33000,1000,0,4
21,41000,7000,0,2
26,85000,6000,0,2
23,60000,8000,0,3
25,200000,24000,0,2
22,24960,2500,0,4
26,57550,3500,0,4
22,60500,7000,0,3
24,62000,2000,0,3
24,72000,16000,0,4
22,42000,14750,0,3
22,100000,10000,0,2
22,75000,19600,0,4
23,75000,9500,0,3
25,36000,13750,1,3
24,36000,5300,0,3
24,80000,12000,0,3
25,50000,6400,0,4
24,40000,10000,0,2
24,30000,5000,1,2
23,16080,3000,1,2
23,47496,3500,0,2
26,80400,7000,0,2
23,76000,9000,1,3
23,100000,12000,0,2
21,18000,1500,0,4
23,32640,4800,0,3
26,64000,7500,0,4
24,33600,4450,0,4
24,47000,8500,0,4
24,110000,12000,0,2
23,36000,8000,0,2
24,136000,25000,1,3
23,92000,6500,0,3
22,77000,12400,0,2
26,28800,15000,1,3
22,36000,5000,0,4
25,75000,20000,0,2
24,96000,6000,0,3
24,50000,11000,0,2
23,105999,8550,0,2
22,44000,3600,1,3
26,96050,24000,1,2
26,33996,10800,1,3
22,42000,3000,0,3
25,49000,3000,0,4
23,136000,8000,0,2
22,30000,13250,0,4
23,35400,9600,0,2
23,125000,7500,0,2
23,53352,17500,1,4
23,14400,4000,1,3
25,80000,15000,0,2
22,31500,2900,1,3
22,35000,3000,0,2
26,80000,7000,0,2
22,25000,1800,0,2
23,75885,3000,0,4
26,65000,4000,0,2
21,21600,7125,0,3
23,44000,3200,0,2
25,60000,9800,0,2
25,48000,2000,0,3
23,65000,8000,0,4
22,48000,10000,0,2
22,60000,15000,0,3
23,30000,19750,1,4
26,115600,9925,0,4
21,12000,3000,1,3
23,38004,5000,0,4
23,130992,6000,0,4
23,19200,3000,1,3
22,60000,5200,0,4
23,85000,5000,0,3
25,20000,4000,0,4
26,45000,2000,0,3
22,52000,10000,0,2
24,51600,3000,0,3
22,60000,17500,0,2
23,56700,12000,0,2
24,48000,4400,0,4
22,34000,3800,1,3
23,37344,3200,0,4
22,62000,7500,0,3
24,103000,21000,0,3
24,45000,6000,0,3
24,120000,10000,0,2
25,40000,6000,0,2
23,113000,12000,0,3
24,38400,4200,0,4
24,20000,3000,0,3
22,60000,7000,0,4
23,23760,2800,0,4
23,48000,6000,0,3
23,61000,2500,0,3
21,56000,15000,1,4
24,46809,5000,0,2
23,39456,14000,0,3
23,115275,7500,0,4
26,48000,10000,0,4
23,59000,20000,1,2
25,50000,18000,0,4
24,72000,8000,0,3
26,48000,9000,0,3
22,52500,8000,0,4
25,76000,20000,0,2
23,39996,12000,0,3
23,68000,1000,0,4
25,82560,4500,0,4
26,74000,10000,0,2
25,38000,4800,0,3
25,31500,14850,1,3
25,88000,11000,0,2
24,42000,8000,0,2
25,60000,3000,0,4
23,157500,10000,0,2
22,37200,7000,1,2
24,75000,15000,0,4
23,68500,4200,0,3
25,29000,1000,1,2
24,35000,12000,1,2
23,42000,5000,1,3
23,16000,2275,0,3
24,65000,12000,0,3
21,70553,10000,1,3
26,34000,5500,0,3
21,25000,3600,0,4
24,49278,11000,0,2
24,52000,3500,0,3
21,27600,1000,0,3
26,59500,12000,0,4
25,64000,20000,1,4
22,33000,1400,0,3
24,106000,13000,1,4
22,28000,6900,0,3
25,20000,12000,1,2
21,60000,10000,0,4
22,38000,1950,0,4
21,37423,2800,0,4
23,55000,12300,0,2
22,74476,5000,1,2
24,56000,12000,0,2
25,45000,10000,0,3
23,24000,1375,1,3
25,100000,20000,0,3
24,48000,5500,0,3
22,61200,16000,1,4
24,43995,7400,1,3
24,95000,10000,0,4
23,38000,7500,0,3
22,103000,15000,0,3
23,85000,12000,0,2
23,75000,13200,0,3
22,28500,8500,0,3
23,74800,8400,1,4
24,57000,20000,1,3
23,15600,4500,1,3
23,50000,10000,0,2
25,78000,8000,1,4
25,75996,10000,0,3
23,60000,8000,0,3
26,38000,15000,0,3
22,175000,18000,0,3
23,48000,4800,0,2
24,42000,11000,0,4
25,95950,17500,0,3
25,84000,5000,0,2
23,37500,8000,0,4
25,49000,10000,1,2
23,52800,14000,0,4
23,33500,2500,1,4
22,60000,5000,0,3
23,70000,13000,0,3
22,38000,10000,0,2
25,28800,5000,0,4
23,114600,10000,0,4
25,63000,3000,0,2
23,65000,7000,0,4
22,57175,16000,1,2
22,24000,2500,0,2
24,67000,20000,0,3
21,36000,4500,1,4
23,67150,10000,1,2
23,31200,3200,0,2
24,45000,10625,1,4
23,67000,3250,0,4
23,112800,35000,0,2
24,29000,6000,0,2
24,22000,3000,0,2
23,29004,2000,0,3
24,80000,9000,0,2
26,35000,6600,0,3
26,52000,5000,0,4
